Acct id,min,max,mean,std,median,min_l3,max_l3,mean_l3,std_l3,median_l3,min_l6,max_l6,mean_l6,std_l6,median_l6,percentile_1_flag_gt,percentile_1_flag_lt,percentile_5_flag_gt,percentile_5_flag_lt,percentile_10_flag_gt,percentile_10_flag_lt,percentile_25_flag_gt,percentile_25_flag_lt,percentile_50_flag_gt,percentile_50_flag_lt,percentile_75_flag_gt,percentile_75_flag_lt,percentile_95_flag_gt,percentile_95_flag_lt,percentile_99_flag_gt,percentile_99_flag_lt,trend_slope,mean_a1_dwt,median_a1_dwt,std_a1_dwt,max_a1_dwt,mean_a2_dwt,median_a2_dwt,std_a2_dwt,max_a2_dwt,acct_id,r2,Christmas_Day,Columbus_Day,Independence_Day,Independence_Day_observed,Labor_Day,Martin_Luther_King_Jr_Day,Memorial_Day,New_Years_Day,Thanksgiving,Veterans_Day,Washingtons_Birthday,ENT,SMB,activate,convert,score_convert_lr,prediction_category
SA37456,676,3765,2295.3636363636365,1063.5110034905397,2363.0,1815,3765,2971.6666666666665,1024.5161459602934,3335.0,1164,3765,2365.1666666666665,1002.5229008190619,2089.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8181818181818182,0.18181818181818182,0.36363636363636365,0.6363636363636364,0.0,1.0,147.73076923076977,4395.500000000001,4221.000000000001,455.2934950849466,5019.5,595.5017608892708,668.2159082212875,909.6227621626697,1982.7274144470796,SA37456,0.1475682685239137,0.0,1022.7999999999997,0.0,0.0,-4.4024028957000535e-15,4.4024028957000535e-15,0.0,0.0,441.30000000000007,32.79999999999984,0.0,1,0,1,1,0.6155442207382861,2
SA54996,3,17,9.166666666666666,4.108380201343088,9.0,5,12,8.333333333333334,3.5118845842842465,8.0,5,17,10.166666666666666,4.9564772436345015,10.0,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.4300699300699355,18.333333333333336,19.5,3.171049598406741,21.500000000000004,2.82842712474619,2.4748737341529163,3.188521078284832,8.485281374238571,SA54996,0.23855475763016154,0.0,6.661338147750939e-16,-1.1874999999999991,-1.1875,0.0,0.0,4.124999999999999,0.0,0.0,0.0,0.0,1,0,0,0,0.3363691001444069,1
SA57811,44,177,118.0,43.38663388648629,114.0,81,177,133.66666666666666,48.675798230058156,143.0,44,177,121.33333333333333,51.964090164907795,128.5,1.0,0.0,1.0,0.0,1.0,0.0,0.2727272727272727,0.7272727272727273,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,12.555944055944034,231.1666666666667,242.50000000000003,17.824764296400176,245.00000000000006,1.2963624321753346,-13.081475451951135,39.86522433288331,88.38834764831844,SA57811,0.27387909052273696,12.999999999999993,-1.7763568394002505e-15,-7.105427357601002e-15,1.4210854715202004e-14,0.0,-41.49999999999998,0.0,-42.0,-45.999999999999986,0.0,0.0,0,1,0,1,0.12011916490718441,0
SA77991,460,985,726.8,194.70307878636356,722.0,578,735,674.0,84.1486779456457,709.0,460,735,599.1666666666666,107.9766950164093,590.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7,0.3,0.0,1.0,0.0,1.0,0.0,1.0,-74.51515151515137,1500.3333333333333,1510.5,278.72218346510493,1836.5000000000002,-69.57930726875627,-101.11626970967632,97.91792481461196,92.63098833543773,SA77991,0.2453879670652401,-236.0000000000001,0.0,0.0,0.0,0.0,56.750000000000114,0.0,322.2500000000002,0.0,0.0,59.250000000000085,1,0,1,1,0.5584192057370312,2
SA65008,440,1156,728.0,222.99245808689665,706.0,599,743,682.3333333333334,74.62796616104004,705.0,440,775,637.3333333333334,127.10730375028282,652.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.75,0.25,0.08333333333333333,0.9166666666666666,0.0,1.0,0.0,1.0,-58.99000999001044,1456.0,1411.0000000000002,320.8319913391846,1869.5,-89.33115668990051,-73.89265863399424,159.49747472748416,86.26702730475881,SA65008,0.3330285091648354,0.0,5.684341886080802e-14,165.30000000000004,165.30000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.25358318299720073,1
SA8330,551,1756,1077.5,458.2466584711775,918.5,551,1602,1198.6666666666667,566.5018387731265,1443.0,551,1756,1146.8333333333333,516.5181184301928,1154.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.875,0.125,0.375,0.625,0.0,1.0,0.0,1.0,9.678571428571036,2155.0000000000005,2155.0000000000005,76.0,2231.0000000000005,-145.31044353383552,-15.556349186104057,385.91498416101956,222.7386360737625,SA8330,0.13885338077323406,5.684341886080802e-14,0.0,0.0,0.0,0.0,-391.24999999999994,0.0,0.0,0.0,0.0,-131.74999999999991,0,1,0,0,0.19428656700235822,1
SA58386,3,14,8.9,3.725288952252936,9.5,3,11,7.666666666666667,4.163331998932265,9.0,3,11,6.666666666666667,2.8751811537130436,6.0,0.9,0.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-3.391666666666663,18.66666666666667,21.500000000000007,6.249444419750892,24.500000000000004,0.9899494936611667,1.414213562373094,1.3114877048604001,2.1213203435596437,SA58386,0.41152922337870296,-4.440892098500626e-15,0.0,-1.2500000000000007,-1.2500000000000007,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0,1,0,0,0.11634260281224258,0
SA23645,42,164,99.81818181818181,38.104640614545055,86.0,74,164,108.0,48.86716689148246,86.0,72,164,106.16666666666667,42.15408244365742,85.5,1.0,0.0,1.0,0.0,1.0,0.0,0.18181818181818182,0.8181818181818182,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.685314685314694,196.83333333333334,203.50000000000003,12.743189902410176,208.0,16.852711618279386,19.09188309203678,29.378043577550304,57.27564927611036,SA23645,0.5406427659094893,0.0,43.10000000000001,-7.105427357601002e-15,1.4210854715202004e-14,-3.3999999999999915,0.0,-7.674830828383135e-32,0.0,77.60000000000001,-6.399999999999983,0.0,1,0,0,1,0.34178017952816053,1
SA75004,28,119,75.0,34.790803382503256,71.5,28,87,57.0,29.512709126747414,56.0,28,119,75.0,34.790803382503256,71.5,1.0,0.0,1.0,0.0,0.8333333333333334,0.16666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.735714285714135,155.75000000000003,155.75000000000003,11.75,167.50000000000003,-17.441967269268176,-41.719300090006314,37.37349030767368,35.355339059327385,SA75004,0.15680766688697956,1.2434497875801753e-14,3.552713678800501e-15,0.0,0.0,0.0,5.500000000000011,0.0,0.0,0.0,0.0,-23.499999999999993,1,0,0,0,0.3363668546606362,1
SA59172,13,27,20.75,4.2453182769643165,22.0,17,22,20.333333333333332,2.886751345948128,22.0,17,27,21.833333333333332,3.3115957885386114,22.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.6740759240759358,41.50000000000001,40.50000000000001,2.160246899469287,44.50000000000001,-0.5892556509887902,-2.1213203435596437,4.88904671462421,7.778174593052023,SA59172,0.034047919293820894,-0.5000000000000004,0.0,-2.90334711896808e-17,5.551115123125783e-17,0.0,0.0,0.0,1.5000000000000004,-1.2499999999999996,0.2500000000000008,0.0,0,1,0,1,0.11634265358746748,0
SA57322,1311,4181,2575.5,811.6868518428432,2449.0,1697,3424,2561.6666666666665,863.5023644051782,2564.0,1311,3424,2392.8333333333335,798.5836002990962,2436.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,193.30819180819105,5151.0,5368.500000000001,338.8163219208895,5412.0,405.8792924010783,625.082394568908,607.0641097391061,1258.6500705120548,SA57322,0.10068806314060165,0.0,-1.1368683772161603e-13,-191.1875000000001,-191.18750000000017,0.0,0.0,-621.8750000000005,0.0,0.0,0.0,0.0,0,1,1,0,0.29782411027147104,1
SA8374,297,431,369.3333333333333,67.6338179709924,380.0,297,431,369.3333333333333,67.6338179709924,380.0,297,431,369.3333333333333,67.6338179709924,380.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,131.0000000000003,702.5,702.5,0.0,702.5,18.031222920256965,18.031222920256965,76.7210857587404,94.75230867899737,SA8374,0.8578481381622094,0.0,0.0,0.0,0.0,0.0,0.0,-108.5,0.0,0.0,0.0,0.0,1,0,1,0,0.4723077795106497,1
SA60626,191,907,540.6666666666666,207.41409320633463,538.0,280,658,456.3333333333333,190.26910766946204,431.0,280,693,530.6666666666666,161.0312599052329,561.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4166666666666667,0.5833333333333334,0.0,1.0,0.0,1.0,0.0,1.0,47.48951048951018,1081.3333333333335,1097.5,121.177784909428,1221.0000000000005,-87.44553860673638,-61.51828996322962,196.8322749054241,142.83556979968262,SA60626,0.32233531500056345,47.00000000000005,2.842170943040401e-14,7.105427357601002e-15,0.0,0.0,-4.499999999999986,0.0,185.99999999999994,0.0,0.0,-176.49999999999997,1,0,1,0,0.5236839925913004,1
SA35447,380,1316,819.9166666666666,329.1469575994433,756.5,380,995,676.0,308.1444466479966,653.0,380,1295,726.3333333333334,354.8338578358422,637.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.75,0.25,0.25,0.75,0.0,1.0,0.0,1.0,-101.84790209790239,1639.8333333333337,1661.5000000000002,110.47800183244124,1763.0000000000002,-23.923779430144833,-150.9672977833279,365.65954490178126,647.0027047856911,SA35447,0.017202259623702698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.5454545454545,0,1,0,0,0.1828010400222984,1
SA23820,1030,4049,2143.25,933.1633516748776,2240.0,1172,2526,1965.6666666666667,706.5142131148767,2199.0,1172,2779,2056.6666666666665,640.169560871701,2240.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.25,0.75,0.0,1.0,278.2120379620384,4286.500000000001,4223.000000000001,555.6061254761926,4996.500000000001,418.2536610718428,458.55874759947596,516.0073885129941,957.4225817265853,SA23820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0.6180815236794066,2
SA12525,92,605,326.6666666666667,150.59176201864028,322.0,158,389,282.3333333333333,116.50894100168165,300.0,158,389,290.1666666666667,84.20312741618727,294.5,1.0,0.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,1.0,0.0,1.0,0.0,1.0,-14.767232767232727,653.3333333333335,695.0000000000002,78.4137884700276,721.5000000000001,-3.2998316455372034,47.37615433949871,185.96310864732766,253.14422766478407,SA12525,0.017344361746195136,0.0,69.33333333333336,0.0,0.0,7.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.13416752034249974,1
SA10025,1091,1404,1259.5,147.45055668483135,1271.5,1091,1360,1211.3333333333333,136.7199083284265,1183.0,1091,1404,1259.5,147.45055668483135,1271.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.75,0.25,0.0,1.0,0.0,1.0,-616.5000000000023,2519.0,2519.0,0.0,2519.0,48.08326112068522,48.08326112068522,173.24116139070412,221.32442251138934,SA10025,0.008830969720199255,0.0,0.0,0.0,0.0,0.0,-23.999999999999986,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.21080184981216932,1
SA23308,20,109,52.54545454545455,23.299629337668172,51.0,36,58,48.333333333333336,11.239810200058242,51.0,36,58,51.5,8.336666000266533,53.5,1.0,0.0,1.0,0.0,0.8181818181818182,0.18181818181818182,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,12.903496503496479,100.83333333333333,106.0,10.648421896642196,110.50000000000001,-2.4748737341529154,-0.3535533905932713,16.394867082921618,21.920310216782976,SA23308,0.22970895572375916,-1.799999999999987,-4.796163466380676e-14,0.0,-6.661338147750939e-16,-1.5543122344752192e-15,-8.200000000000003,0.0,-7.799999999999999,-20.199999999999992,-35.699999999999996,0.0,0,1,0,0,0.11634232134994277,0
SA42409,598,1971,1295.4,503.7224434150219,1209.0,598,1209,995.0,344.161299393177,1178.0,598,1971,1295.4,503.7224434150219,1209.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8,0.2,0.0,1.0,0.0,1.0,-1243.1285714285752,2985.0000000000005,2985.0000000000005,351.0,3336.0000000000005,-210.24641627280016,-410.1219330881976,377.34216715218963,318.1980515339462,SA42409,0.6404456122360104,-288.0,0.0,0.0,0.0,0.0,0.0,0.0,-631.0,0.0,0.0,0.0,0,1,1,0,0.2933786724100652,1
SA54727,54,265,169.33333333333334,56.14159587933698,175.5,141,211,171.0,36.05551275463989,161.0,54,211,148.0,56.06424885789517,151.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-16.797702297702333,338.66666666666674,354.00000000000006,32.48161873360925,368.50000000000006,31.112698372208087,36.76955262170047,45.34129831989081,105.35891039679558,SA54727,0.28833788409029726,-2.800000000000008,58.19999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-39.300000000000004,15.699999999999996,0.0,0,1,0,0,0.12576400179271383,0
SA36106,46,147,84.66666666666667,36.864617182333525,71.0,62,130,101.0,35.08560958569767,111.0,50,147,98.16666666666667,38.144025307597865,100.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1111111111111111,0.8888888888888888,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,24.866666666666696,157.5,131.00000000000003,43.62529847080322,219.0,3.6769552621700483,-10.606601717798213,34.270687183072354,68.58935777509511,SA36106,0.1574687270051508,-7.105427357601002e-15,0.0,-36.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.11786808430154276,0
SA8116,318,966,662.25,215.94559500022223,701.5,375,749,601.0,198.82655758223044,679.0,318,749,587.3333333333334,189.33849758215223,679.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.75,0.25,0.0,1.0,0.0,1.0,0.0,1.0,-220.9642857142859,1324.5000000000002,1324.5000000000002,83.5,1408.0000000000002,33.58757210636101,31.112698372208058,186.44402645298135,287.08535316173834,SA8116,0.5601044642378477,1.1368683772161603e-13,0.0,0.0,0.0,0.0,362.99999999999994,0.0,0.0,0.0,0.0,190.0,0,1,1,0,0.25187826208700104,1
SA17775,12,44,23.666666666666668,10.03931664944775,22.0,12,30,21.0,9.0,21.0,12,44,25.0,11.899579824514813,25.0,1.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.777722277722283,47.33333333333334,44.50000000000001,8.605553762283728,59.000000000000014,-1.64991582276861,-2.474873734152917,8.676276723213581,9.192388155425121,SA17775,0.07917418320304681,0.0,0.0,-2.7755575615628914e-16,0.0,-5.1317082433770156e-48,-9.111111111111112,0.0,0.0,0.0,0.0,1.8888888888888906,0,1,0,0,0.116342410436867,0
SA10184,2,15,7.833333333333333,3.4333480435107053,7.0,6,10,8.666666666666666,2.3094010767585034,10.0,6,15,10.166666666666666,2.9268868558020253,10.0,0.8333333333333334,0.08333333333333333,0.0,0.9166666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.312687312687316,15.66666666666667,17.000000000000004,4.58863329931207,20.500000000000004,-0.2357022603955158,-0.7071067811865475,2.0275875100994063,3.5355339059327378,SA10184,0.03290488431876615,0.0,0.0,-0.8,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.11634267655123223,0
SA45355,85,215,146.9090909090909,48.5395808499714,159.0,85,159,115.0,38.93584466786357,101.0,85,159,109.83333333333333,26.693944381950498,100.5,1.0,0.0,1.0,0.0,1.0,0.0,0.5454545454545454,0.45454545454545453,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-5.939860139860148,297.1666666666667,263.50000000000006,53.00366863613207,372.00000000000006,-9.781643806413909,-18.031222920256965,45.261125090351484,84.14570696119917,SA45355,0.5128848825095498,0.0,-1.4210854715202004e-14,-82.12499999999994,0.0,0.0,0.0,-70.12499999999997,0.0,0.0,0.0,0.0,0,1,0,0,0.12400339414976894,0
SA51630,63,165,97.14285714285714,35.484403012349766,87.0,63,98,82.66666666666667,17.897858344878397,87.0,63,165,100.33333333333333,37.75535282137709,92.5,1.0,0.0,1.0,0.0,1.0,0.0,0.14285714285714285,0.8571428571428571,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,17.357142857142872,189.5,189.5,26.499999999999986,216.0,17.32411613907042,15.556349186104047,35.151458006745614,67.88225099390857,SA51630,0.18171847817865505,0.0,0.0,0.0,0.0,-30.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.3406189776422699,1
SA75949,406,2080,1267.375,580.272826842192,1297.5,991,1773,1386.6666666666667,391.08353753812406,1396.0,612,2080,1422.3333333333333,541.535101970931,1539.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.875,0.125,0.625,0.375,0.0,1.0,0.0,1.0,251.3630952380949,2534.7500000000005,2534.7500000000005,386.25,2921.0000000000005,174.83215164837387,111.01576464628795,628.3861024481685,1038.0327547818517,SA75949,0.3597609034832172,0.0,0.0,-984.4285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.19854906179642748,1
SA72430,388,1509,1094.888888888889,336.9704899707259,1075.0,1057,1232,1121.3333333333333,96.26179581398495,1075.0,842,1509,1190.6666666666667,250.06452500638042,1153.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.0,1.0,0.0,1.0,120.63571428571507,2136.3333333333335,2069.5000000000005,131.46630324493358,2320.0,-28.28427124746188,-150.6137443927347,384.56572910232137,636.3961030678929,SA72430,0.18680624033178306,5.684341886080802e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-330.28571428571433,1,0,1,1,0.5928844038959012,2
SA10113,54,126,85.9090909090909,19.12304654313504,86.0,67,126,97.0,29.512709126747414,98.0,54,126,87.33333333333333,25.311394008759507,89.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-3.9867132867132886,169.33333333333334,167.50000000000003,8.872554436137452,181.00000000000003,-0.7071067811865461,1.7677669529663724,21.567722797427333,22.62741699796952,SA10113,0.3158937716189245,0.0,0.0,3.552713678800501e-15,0.0,0.0,-18.57142857142857,0.0,0.0,0.0,0.0,-23.571428571428566,1,0,0,0,0.3363668546606362,1
SA68266,82,177,112.5,31.95024541092262,99.5,85,95,90.66666666666667,5.131601439446882,92.0,85,133,100.0,17.320508075688775,93.5,1.0,0.0,1.0,0.0,1.0,0.0,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.411088911088937,225.00000000000003,237.50000000000006,26.617663308412347,249.50000000000003,4.242640687119283,10.606601717798213,32.30583022716901,38.18376618407356,SA68266,0.5270994745747617,-2.3999999999999946,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000853,53.599999999999994,0.0,0,1,0,0,0.11863914159880463,0
SA36163,395,1914,1270.75,461.4836006147604,1281.0,759,1914,1504.0,646.2778040440504,1839.0,759,1914,1439.5,425.83036528646005,1458.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.75,0.25,0.0,1.0,0.0,1.0,60.20504495504503,2541.5,2739.5,368.5188823746573,2860.0,-27.695015596473166,-116.31906550518701,420.58023742338526,816.7083322704624,SA36163,0.5183207170377244,-865.6249999999999,0.0,1.4210854715202004e-14,-1.4210854715202004e-14,0.0,41.06249999999994,0.0,25.37500000000002,0.0,0.0,-80.93750000000006,0,1,1,0,0.2838014257505142,1
SA30375,158,1380,665.6666666666666,317.68633281997836,714.5,419,722,563.0,152.05591076969023,548.0,158,794,498.8333333333333,238.0944490463116,483.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5833333333333334,0.4166666666666667,0.08333333333333333,0.9166666666666666,0.0,1.0,0.0,1.0,-48.96803196803255,1331.3333333333333,1241.5,246.53679013260648,1668.0,-102.29478101165387,-83.7921535706059,288.7457551395537,214.25335469952392,SA30375,0.017446026316674468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.80000000000005,0,1,1,1,0.23831914630734055,1
SA19631,864,1553,1249.7272727272727,250.8988206066704,1333.0,1205,1424,1320.6666666666667,110.01969520650991,1333.0,864,1424,1147.3333333333333,211.25214002860818,1125.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6363636363636364,0.36363636363636365,0.0,1.0,0.0,1.0,-193.10279720279706,2550.0,2710.5000000000005,260.9217634975411,2757.5000000000005,116.2012143749893,90.86322138247141,205.29396267574728,416.48589411887644,SA19631,0.2646956382850286,108.0,0.0,1.7763568394002505e-15,-5.329070518200751e-15,0.0,-40.90000000000001,0.0,224.60000000000002,0.0,0.0,-76.40000000000003,0,1,1,0,0.2897553276733371,1
SA45196,9,18,14.2,3.4896672875473067,15.5,13,18,15.666666666666666,2.5166114784235836,16.0,9,18,13.333333333333334,3.723797345005051,14.0,1.0,0.0,0.5,0.4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-2.8484848484848473,29.166666666666675,31.000000000000007,2.592724864350676,31.000000000000007,-1.4142135623730947,-2.121320343559642,3.9496835316263,4.949747468305834,SA45196,0.08824296141814403,0.0,0.0,3.2857142857142874,0.0,0.7857142857142865,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.3363691860983513,1
SA64130,2,6,3.5833333333333335,1.3113721705515067,3.5,2,5,3.3333333333333335,1.5275252316519465,3.0,2,5,3.5,1.0488088481701516,3.5,0.25,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.2794705294705284,7.166666666666668,7.000000000000002,0.6236095644623242,8.000000000000002,-0.5892556509887897,-0.35355339059327373,1.1843892002959913,0.7071067811865475,SA64130,0.048458149779735726,0.0,-1.1102230246251565e-16,-0.12499999999999978,-0.12499999999999975,0.0,0.0,-0.7500000000000001,0.0,0.0,0.0,0.0,1,0,0,0,0.3363692715179958,1
SA42456,561,1252,896.0833333333334,229.29475208415332,841.0,771,985,845.3333333333334,121.03856134857737,780.0,635,1144,852.6666666666666,181.3203426719315,790.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.25,0.75,0.0,1.0,0.0,1.0,-56.92982017982014,1792.1666666666672,1854.0000000000005,87.44553860673638,1854.0000000000005,-41.130044439017524,-61.87184335382295,285.8640168176316,406.58639918226487,SA42456,0.668118327664097,-125.46153846153841,316.3076923076924,-5.684341886080802e-14,3.552713678800501e-15,0.0,5.684341886080802e-14,0.0,88.53846153846155,-200.69230769230765,315.80769230769243,0.0,0,1,1,0,0.2730194818896277,1
SA78982,567,1490,1003.0,255.68659793512128,955.0,776,1096,955.3333333333334,163.46661228927863,994.0,567,1490,991.0,312.1089553345114,1008.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.25,0.75,0.0,1.0,0.0,1.0,31.345154845154777,2006.0000000000002,2107.0000000000005,207.80078601070485,2194.5000000000005,-159.57043028776422,-254.20488783656384,201.1739159146743,226.27416997969522,SA78982,0.017292548516823047,0.0,1.9984014443252818e-15,0.0,-8.632072999611793e-30,3.508099803287124e-29,54.62500000000005,0.0,0.0,0.0,0.0,-56.87499999999999,0,1,1,0,0.27301622390750935,1
SA43029,424,1081,698.5,301.65460381038446,588.5,448,1061,670.3333333333334,339.4029070784947,502.0,424,1081,698.5,301.65460381038446,588.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,-427.76071428571674,1486.7500000000002,1486.7500000000002,145.75,1632.5000000000002,-258.5653796538809,-287.0853531617383,155.75229621992025,-55.1543289325507,SA43029,0.36569006159645256,0.0,0.0,0.0,0.0,-353.24999999999994,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0.5339219518490855,1
SA13236,198,848,483.6666666666667,201.91327271125516,423.0,335,848,536.6666666666666,273.51843326060003,427.0,198,848,435.8333333333333,218.65353110953106,403.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,-47.50999000998996,967.3333333333334,937.5,67.2833973247156,1060.5,15.320646925708559,52.32590180780454,235.38467334226422,362.74577874869897,SA13236,0.21344855453048073,-158.37500000000009,2.1316282072803006e-14,-1.4210854715202004e-14,0.0,0.0,-61.5625000000001,0.0,91.62499999999997,0.0,0.0,158.93749999999994,0,1,1,0,0.21511145387699598,1
SA11161,514,3256,1356.0833333333333,739.0847482877151,1238.0,657,3256,1779.3333333333333,1335.2394292160989,1425.0,657,3256,1589.5,931.5017444964877,1321.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9166666666666666,0.08333333333333333,0.5833333333333334,0.4166666666666667,0.08333333333333333,0.9166666666666666,0.0,1.0,-390.4238261738266,2712.1666666666665,2490.5000000000005,705.9277976929053,3666.0,-393.03351920952264,-184.55486988968886,702.2557008985005,402.3437584951455,SA11161,0.04988892303223136,0.0,0.0,0.0,0.0,0.0,0.0,424.1,0.0,0.0,0.0,0.0,1,0,1,1,0.5996734262177241,2
SA58893,761,2588,1684.375,673.6071210812936,1760.5,976,1483,1219.0,254.15152960389594,1198.0,976,2355,1687.6666666666667,548.9993321185981,1760.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.75,0.25,0.0,1.0,0.0,1.0,605.5297619047619,3368.750000000001,3368.750000000001,521.2500000000002,3890.000000000001,-35.532115754624016,199.40411229460653,759.5013783726795,750.9474016201135,SA58893,0.20275704573434983,-105.80000000000018,0.0,-2.842170943040401e-14,0.0,0.0,0.0,0.0,-660.8,-268.6999999999997,0.0,0.0,0,1,1,0,0.2922702077847478,1
SA67301,573,1297,979.75,273.3646178379973,1030.0,770,1095,943.3333333333334,163.57974609753293,965.0,696,1297,1001.3333333333334,235.7919987333469,1030.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.875,0.125,0.375,0.625,0.0,1.0,0.0,1.0,255.8214285714287,1959.5,1959.5,103.99999999999989,2063.5,81.67083322704622,232.2845776197808,329.6712377505808,345.77521600022175,SA67301,0.39462146158220973,0.0,0.0,0.0,0.0,0.0,386.9999999999999,0.0,0.0,0.0,0.0,195.99999999999997,0,1,1,0,0.2716084200208366,1
